epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,56351.4,0.30632,0.23338,0.82532,0.97403,0.98033,0.98556,0.89974,0.37532,0.18557,0.89036,0.00010808,0.00010808,0.00010808
180,56680.5,0.30851,0.23008,0.82787,0.97451,0.98145,0.98579,0.90112,0.37642,0.18362,0.89024,0.000103581,0.000103581,0.000103581
181,57012.3,0.29639,0.22426,0.82343,0.97662,0.97704,0.98597,0.90069,0.37468,0.18693,0.89047,9.9081e-05,9.9081e-05,9.9081e-05
182,57342.2,0.30863,0.22887,0.82657,0.976,0.97973,0.9855,0.90029,0.37327,0.18528,0.89194,9.45814e-05,9.45814e-05,9.45814e-05
183,57671.2,0.30304,0.22486,0.8253,0.97362,0.98014,0.98567,0.90051,0.37279,0.18779,0.88992,9.00819e-05,9.00819e-05,9.00819e-05
184,58000.7,0.30054,0.22563,0.82271,0.97386,0.97999,0.98474,0.89931,0.37418,0.18725,0.89156,8.55823e-05,8.55823e-05,8.55823e-05
185,58330.4,0.2994,0.22536,0.82308,0.97173,0.98072,0.98428,0.90029,0.37302,0.18791,0.89021,8.10828e-05,8.10828e-05,8.10828e-05
186,58655.2,0.2977,0.22462,0.82152,0.9753,0.97826,0.98442,0.89976,0.37264,0.18778,0.89163,7.65832e-05,7.65832e-05,7.65832e-05
187,59013.7,0.30222,0.22829,0.82469,0.97627,0.97882,0.98489,0.90111,0.37218,0.18626,0.89119,7.20837e-05,7.20837e-05,7.20837e-05
188,59359.2,0.29292,0.2213,0.82172,0.97665,0.97792,0.98476,0.90199,0.37113,0.18586,0.89097,6.75841e-05,6.75841e-05,6.75841e-05
189,59715.9,0.28838,0.22016,0.82101,0.97526,0.9791,0.98469,0.9005,0.37108,0.18607,0.8911,6.30846e-05,6.30846e-05,6.30846e-05
190,60107.5,0.29141,0.22305,0.82216,0.97486,0.97779,0.98475,0.89825,0.37245,0.18631,0.89025,5.85851e-05,5.85851e-05,5.85851e-05
191,60479.4,0.24706,0.16236,0.79562,0.97467,0.97821,0.98493,0.89371,0.38075,0.1899,0.89367,5.40855e-05,5.40855e-05,5.40855e-05
192,60791.3,0.24695,0.16507,0.79871,0.97434,0.97849,0.98543,0.89643,0.37918,0.19064,0.89366,4.9586e-05,4.9586e-05,4.9586e-05
193,61100.9,0.23811,0.16046,0.79646,0.97562,0.97847,0.98538,0.89778,0.37627,0.18787,0.89415,4.50864e-05,4.50864e-05,4.50864e-05
194,61410.3,0.23777,0.15637,0.78995,0.97633,0.97798,0.98534,0.90021,0.37461,0.18758,0.89273,4.05869e-05,4.05869e-05,4.05869e-05
195,61719.6,0.23245,0.15801,0.79352,0.97588,0.98002,0.98531,0.89871,0.37315,0.18691,0.89337,3.60873e-05,3.60873e-05,3.60873e-05
196,62029.4,0.23292,0.15601,0.79708,0.97441,0.98225,0.98498,0.90057,0.37089,0.18586,0.89272,3.15878e-05,3.15878e-05,3.15878e-05
197,62338.9,0.2282,0.15439,0.7946,0.97463,0.98137,0.98504,0.90134,0.37235,0.18593,0.89354,2.70882e-05,2.70882e-05,2.70882e-05
198,62647.8,0.23146,0.15551,0.79796,0.97512,0.98202,0.98494,0.9011,0.37162,0.18628,0.89379,2.25887e-05,2.25887e-05,2.25887e-05
199,62957.3,0.22671,0.15425,0.79784,0.97445,0.98123,0.98474,0.90078,0.37121,0.18697,0.89337,1.80891e-05,1.80891e-05,1.80891e-05
200,63266.9,0.22621,0.15238,0.79118,0.9767,0.97921,0.98477,0.90276,0.3707,0.18673,0.8929,1.35896e-05,1.35896e-05,1.35896e-05
